gene_id	B100	B110	B175	B200	B210	B275	B300	B310	B375
MSTRG.9416	5	614	7	1	2458	43	23	536	2
MSTRG.9417	362	6707	12898	329	11697	14006	375	5950	8719
MSTRG.9418	204	1459	176	269	1866	287	207	1877	169
MSTRG.9419	84	375	110	100	643	298	42	282	377
MSTRG.942	176	747	234	182	1965	441	125	970	241
MSTRG.9420	75704	3978	1662	38848	443	707	114441	1584	1613
MSTRG.9421	10347	183	0	8820	1578	0	5936	1067	0
MSTRG.9422	110	78	59	277	344	47	78	104	44
MSTRG.9423	1024	397	23	1164	194	36	456	746	24
MSTRG.9424	230	216	2275	72	75	5521	12	186	3201
MSTRG.9425	124	7297	165	67	28374	330	19	3926	360
MSTRG.9426	141	194	4187	111	385	1919	38	152	3969
MSTRG.9427	211	137	661	264	81	1959	155	157	717
MSTRG.9428	779	7	23	696	6	4	979	21	0
MSTRG.9429	47	13	1371	58	51	3672	74	75	1232
MSTRG.943	299	9093	163	179	15047	351	184	9794	310
MSTRG.9430	1015	207	1245	597	234	1095	426	155	1004
MSTRG.9431	1392	96	6685	1697	217	6573	1400	216	5411
MSTRG.9432	8	0	10476	24	0	10561	6	0	7597
MSTRG.9433	1166	263	7	738	303	4	627	245	51
MSTRG.9434	2493	175	3	3588	387	10	7038	122	66
MSTRG.9435	955	0	177	214	0	9	5814	0	10
MSTRG.9436	1951	2187	3	3374	636	14	1756	5709	100
MSTRG.9437	6843	33	122	3973	88	767	5452	234	206
MSTRG.9438	367	1953	7	116	3577	4	80	2752	38
MSTRG.9439	19	0	40	44	0	41	6	0	12
MSTRG.944	827	0	93	477	19	804	429	0	22
MSTRG.9440	9	0	459	18	0	243	12	0	2725
MSTRG.9441	106	4805	927	265	1912	715	20	3758	6411
MSTRG.9442	25163	2318	1608	35646	1203	1238	11370	2631	12186
MSTRG.9443	9034	1884	164	13513	3554	57	3496	4254	365
MSTRG.9444	2225	1560	495	889	1489	386	2218	1498	1700
MSTRG.9445	422	1264	115	917	901	0	779	878	80
MSTRG.9446	143	0	0	146	0	0	261	0	0
MSTRG.9447	258	381	3880	6	371	5038	3	469	3549
MSTRG.9448	341	1043	1059	382	624	1740	172	1140	753
MSTRG.9449	140	952	98	399	197	92	152	1064	251
MSTRG.945	5877	0	31	7744	70	348	2320	0	9
MSTRG.9450	95	1359	4303	311	1140	2181	166	1429	3558
MSTRG.9451	1191	741	128	596	1111	11	562	1149	66
MSTRG.9452	928	584	27	1690	528	39	864	685	85
MSTRG.9453	3721	779	8	4270	808	1	2516	583	44
MSTRG.9454	716	45	881	703	300	618	213	75	540
MSTRG.9455	32	6	47	68	43	57	1	0	68
MSTRG.9456	139	1996	566	95	35	906	266	4640	505
MSTRG.9457	770	6859	845	1130	663	299	435	2527	815
MSTRG.9458	278	3375	1204	209	1141	2102	57	2941	1049
MSTRG.9459	819	143	540	522	627	398	1063	673	445
MSTRG.946	250	1700	0	80	2359	343	164	3054	224
MSTRG.9460	372	1506	351	504	1686	344	380	439	208
MSTRG.9461	1810	2921	7	2508	2209	0	608	3246	67
MSTRG.9462	12261	0	1162	17272	49	3717	4769	1	1201
MSTRG.9463	9120	1122	978	2436	1632	1222	16316	1126	943
MSTRG.9464	3392	354	1151	1925	0	1753	194	0	759
MSTRG.9465	3194	57	2412	2118	117	3427	2364	60	2197
MSTRG.9466	1622	124	240	984	49	210	1174	1	321
MSTRG.9467	1645	0	508	1114	0	802	1120	0	174
MSTRG.9468	136	80	28	172	0	18	0	15	112
MSTRG.9469	758	2	13	375	17	9	468	7	15
MSTRG.947	3946	4327	1933	2012	5236	4680	2412	3801	395
MSTRG.9470	102	0	296	97	0	245	172	0	126
MSTRG.9471	46714	9948	267	31505	9523	210	3399	9900	186
MSTRG.9472	8388	748	945	10116	506	2070	3901	891	1031
MSTRG.9473	14740	528	1297	23521	1001	1105	5413	1174	1230
MSTRG.9474	3795	916	5	3399	3808	43	2177	756	0
MSTRG.9475	198	0	903	277	0	1584	84	0	1204
MSTRG.9476	963	3468	3538	979	5098	2620	349	6346	5988
MSTRG.9477	634	375	1	418	65	0	188	336	0
MSTRG.9478	30	3073	2469	31	23068	723	48	7316	1014
MSTRG.9479	1089	7	32	1541	2	24	587	22	52
MSTRG.948	1438	101	941	1363	438	3715	971	296	1491
MSTRG.9480	876	66	17796	52	87	19895	201	0	12758
MSTRG.9481	0	0	8258	94	0	4419	14	0	1057
MSTRG.9482	1293	652	34724	1198	635	15744	2297	243	10202
MSTRG.9483	425	165	33823	181	598	49139	239	83	63581
MSTRG.9484	230	2084	105	47	1239	220	80	2327	436
MSTRG.9485	1845	1548	21	1368	1935	77	1193	924	73
MSTRG.9486	551	643	5620	525	474	7121	277	799	4520
MSTRG.9487	3	6040	1352	227	4409	1212	185	8701	210
MSTRG.9488	468	0	3653	429	0	6411	469	0	2202
MSTRG.9489	94	856	1420	55	878	1746	82	993	718
MSTRG.949	391	868	2036	145	3649	2919	263	1610	1842
MSTRG.9490	1000	34	1958	347	14	3822	662	13	1755
MSTRG.9491	0	35540	20	0	5354	86	0	43022	92
MSTRG.9492	448	5279	23	670	4029	76	300	6810	111
MSTRG.9493	0	221	3	0	263	5	0	283	6
MSTRG.9494	770	10	367	497	63	810	579	41	477
MSTRG.9495	193	70	11203	95	1323	6801	198	120	4708
MSTRG.9496	361	0	2827	0	0	5322	25	27	2087
MSTRG.9497	341	0	1691	66	0	2014	169	0	1115
MSTRG.9498	2362	118	495	4589	110	1404	1397	156	1410
MSTRG.9499	2560	200	154	1297	96	95	2178	269	758
MSTRG.95	6648	1139	3992	5020	1013	5521	5847	1208	5068
MSTRG.950	14	94	538	54	164	4101	0	227	1397
MSTRG.9500	41	9	49	34	2242	54	26	5	83
MSTRG.9501	1255	226	2573	1275	1951	13198	1163	162	4009
MSTRG.9502	103	0	372	1270	0	460	339	0	407
MSTRG.9503	2417	0	603	1692	0	1417	1196	0	481
MSTRG.9504	685	1068	741	422	1854	691	540	1530	1645
MSTRG.9505	3025	2188	2408	1930	553	1433	1434	1022	1647
MSTRG.9506	0	3361	240	0	3591	952	0	4119	444
MSTRG.9507	14148	114	380	6949	102	928	9582	252	0
MSTRG.9508	2242	4093	0	1193	4613	0	903	3212	231
MSTRG.9509	1356	2248	1027	1717	1126	831	1072	1281	1166
MSTRG.951	206	1396	345	124	1413	759	169	1486	525
MSTRG.9510	2412	1333	162	1193	1538	104	302	1162	69
MSTRG.9511	5650	2800	304	3561	2801	234	3639	2852	175
MSTRG.9512	2380	793	50	574	151	39	982	527	83
MSTRG.9513	5533	56	129	1258	35	112	2356	32	134
MSTRG.9514	257	166	2248	100	81	3311	198	220	1748
MSTRG.9515	877	3191	560	1267	2325	333	1655	3900	4
MSTRG.9516	830	21	671	997	18	886	547	49	678
MSTRG.9517	8	577	35028	21	318	52894	24	675	37300
MSTRG.9518	28	942	2068	58	1149	2292	56	468	2142
MSTRG.9519	376	767	47176	1193	1425	61352	294	1919	56728
MSTRG.952	348	2717	904	224	838	664	285	3849	658
MSTRG.9520	108	103	118	85	44	303	43	24	3059
MSTRG.9521	2440	3328	40	905	5516	47	2450	778	13
MSTRG.9522	4326	14350	33	2997	9583	74	936	13965	55
MSTRG.9523	1328	1461	196	797	2408	658	596	1626	59
MSTRG.9524	63	2229	2004	122	1633	3993	59	1547	2925
MSTRG.9525	267	394	405	190	8608	310	164	170	306
MSTRG.9526	151	264	1295	139	244	2639	105	53	1472
MSTRG.9527	502	696	168	445	1344	1	476	1252	102
MSTRG.9528	12142	40	0	4564	35	0	7220	6	0
MSTRG.9529	4322	3591	30	2541	5030	100	1357	3782	33
MSTRG.953	2000	4	79	1489	47	70	1307	59	227
MSTRG.9530	1972	254	0	1659	259	0	1708	371	0
MSTRG.9531	3707	892	1495	3063	221	1051	2073	2493	876
MSTRG.9532	0	4302	1088	0	783	1410	0	5019	1281
MSTRG.9533	1159	672	354	780	1665	421	482	537	200
MSTRG.9534	5316	1244	155	8348	1045	137	3842	801	173
MSTRG.9535	0	22	9983	0	79	4810	0	31	9301
MSTRG.9536	15	5617	4577	17	5241	3965	27	6649	4737
MSTRG.9537	10985	1214	548	13074	1687	316	8915	1627	613
MSTRG.9538	58	16	967	107	38	900	74	6	780
MSTRG.9539	5493	15414	156	2925	3424	43	4724	13949	46
MSTRG.954	1759	354	20	290	687	34	1245	1201	47
MSTRG.9540	1818	280	285	835	79	361	868	797	370
MSTRG.9541	7983	114	108	5813	86	173	4921	72	264
MSTRG.9542	2145	2496	1744	2197	488	2029	1096	2178	2213
MSTRG.9543	2042	0	611	1487	0	825	1469	0	328
MSTRG.9544	18046	94	319	21001	26	577	10748	67	324
MSTRG.9545	1265	3973	1994	822	6354	2982	920	2679	1883
MSTRG.9546	1423	431	85	889	489	348	1152	479	166
MSTRG.9547	193	6968	0	840	985	0	825	4834	0
MSTRG.9548	36	790	0	46	1288	32	19	842	4
MSTRG.9549	150	1610	4	336	3213	9	304	2520	1201
MSTRG.955	1104	152	2190	885	176	3736	858	37	2003
MSTRG.9550	18127	1433	1166	7551	4558	860	10154	1504	1408
MSTRG.9551	1247	7209	1658	938	4829	2140	1137	5561	2555
MSTRG.9552	506	16115	572	440	9405	622	502	11562	327
MSTRG.9553	886	278	14	421	21	38	133	5	7
MSTRG.9554	28	0	541	28	32	159	150	169	146
MSTRG.9555	19581	400	1094	14989	461	344	15561	381	745
MSTRG.9556	9492	49	91	7158	26	891	11694	118	92
MSTRG.9557	22	3	19	5	18	100	31	0	35
MSTRG.9558	629	6727	264	794	4099	316	250	1467	80
MSTRG.9559	132	2241	864	217	1457	945	60	454	330
MSTRG.956	188	1694	129	82	1275	228	112	2259	95
MSTRG.9560	1	119	69	1	112	45	1	675	145
MSTRG.9561	1	61	599	1	133	381	1	250	401
MSTRG.9562	6	1118	1767	0	842	2662	14	179	2464
MSTRG.9563	0	173	3981	1	0	3147	28	95	5084
MSTRG.9564	1	0	50	1	0	212	0	0	82
MSTRG.9565	948	4306	27	3033	6084	129	450	4692	12
MSTRG.9566	2328	1542	69	1650	1467	209	1432	1739	45
MSTRG.9567	85	225	92	24	513	133	157	555	36
MSTRG.9568	173	3546	171	102	451	48	71	1935	88
MSTRG.9569	11070	190	2632	9468	28	1646	4457	91	18185
MSTRG.957	188	12745	0	247	7694	8	88	7193	33
MSTRG.9570	435	48	1699	337	86	1247	291	136	1418
MSTRG.9571	546	1	253	9	2	111	164	1	197
MSTRG.9572	54	992	2264	35	767	2680	76	658	2764
MSTRG.9573	24	2	169	195	2	184	16	1	98
MSTRG.9574	514	552	3246	248	913	3841	379	553	3362
MSTRG.9575	893	1111	1963	778	573	3634	490	1391	1763
MSTRG.9576	3118	1355	38	3316	1439	53	1638	1572	15
MSTRG.9577	465	1099	842	881	625	1272	655	1307	1529
MSTRG.9578	106	0	2754	8	7	3904	11	0	2242
MSTRG.9579	8381	14	2	8452	6	23	2258	102	5
MSTRG.958	1467	365	646	1061	572	210	560	298	677
MSTRG.9580	1333	1281	0	1232	4351	0	650	1335	0
MSTRG.9581	1736	1223	282	989	1766	431	1276	1070	450
MSTRG.9582	1211	33	10384	1276	21	8187	1052	57	8168
MSTRG.9583	10080	1097	216	12730	851	2024	7051	811	375
MSTRG.9584	1934	2448	651	2129	1447	1041	1621	2648	768
MSTRG.9585	247	276	2319	556	398	4243	205	532	1434
MSTRG.9586	3977	519	966	1078	597	1543	882	280	588
MSTRG.9587	291	32	2539	1778	39	8366	927	73	3884
MSTRG.9588	199	426	3919	500	419	7203	368	254	4198
MSTRG.9589	69	346	964	366	201	2903	99	231	381
MSTRG.959	11	195	1179	12	601	1674	22	497	1400
MSTRG.9590	10229	2418	6892	20381	3745	9117	4041	2192	7123
MSTRG.9591	168	1515	363	142	869	1525	104	1817	622
MSTRG.9592	174	1462	2150	206	853	1378	84	1806	2450
MSTRG.9593	73	3567	93	267	1869	15	173	4590	136
MSTRG.9594	0	2443	1099	0	151	1569	0	1265	806
MSTRG.9595	259	55	692	259	290	992	207	0	1105
MSTRG.9596	151	42	1144	239	25	1576	74	34	1008
MSTRG.9597	0	29418	19	0	10893	88	0	16610	4
MSTRG.9598	3055	31879	439	1196	1602	279	5451	13751	443
MSTRG.9599	16	31681	371	60	33488	1014	39	62208	753
MSTRG.96	435	572	2874	308	1322	2403	307	493	16942
MSTRG.960	2267	24	3127	1715	8	3806	811	0	2902
MSTRG.9600	2281	183	0	2397	235	0	1292	414	0
MSTRG.9601	205	43	443	44	243	524	284	66	372
MSTRG.9602	158	7199	1509	87	4861	1346	600	8199	433
MSTRG.9603	0	1320	533	0	921	863	0	1315	894
MSTRG.9604	3259	4390	0	2525	4207	0	2348	3285	0
MSTRG.9605	2114	2959	96	1590	4746	18	1178	2202	19
MSTRG.9606	1241	20	0	1016	21	0	758	51	0
MSTRG.9607	1517	1088	463	3661	407	913	1601	1132	1122
MSTRG.9608	1923	46	0	1377	113	0	994	110	0
MSTRG.9609	1644	183	875	1016	219	2052	1153	438	2429
MSTRG.961	1020	21	51	880	11	92	1297	0	297
MSTRG.9610	0	428	38	0	1164	214	0	722	254
MSTRG.9611	417	14644	3069	373	2749	4552	276	7585	2192
MSTRG.9612	1772	3784	9612	1274	4850	9099	1530	2657	5870
MSTRG.9613	1342	2117	82	362	2112	18	1417	1255	149
MSTRG.9614	1237	754	2489	889	1212	2722	889	1064	2529
MSTRG.9615	2097	122	445	2427	168	575	1525	829	60
MSTRG.9616	401	3114	2547	252	16702	3152	429	4023	2149
MSTRG.9617	846	458	15	634	508	12	503	439	37
MSTRG.9618	248	710	62	459	1332	49	77	574	75
MSTRG.9619	70	753	4	15	835	10	1	671	84
MSTRG.962	151	200	745	61	953	1264	218	38	921
MSTRG.9620	457	13	14	304	41	83	14	24	102
MSTRG.9621	4532	24	0	3951	81	12	77	60	11
MSTRG.9622	1487	2211	573	921	1062	62	523	1768	469
MSTRG.9623	529	357	218	574	953	329	619	572	252
MSTRG.9624	1504	497	309	1393	439	80	234	591	233
MSTRG.9625	2630	841	99	2114	184	28	1945	835	306
MSTRG.9626	0	234	6296	0	120	3284	0	171	4118
MSTRG.9627	1206	406	0	1699	133	0	914	79	0
MSTRG.9628	397	41	1019	215	24	1520	121	46	779
MSTRG.9629	2	36	21	10	26	31	17	32	5
MSTRG.963	5042	53	2762	3241	903	3894	3322	19	2858
MSTRG.9630	105	172	735	47	244	1317	2	232	690
MSTRG.9631	0	2312	2369	0	3085	6371	0	3689	1795
MSTRG.9632	153	7	3729	0	70	3912	28	29	4026
MSTRG.9633	0	749	292	4	335	46	0	422	364
MSTRG.9634	0	99	23	0	36	122	0	1	32
MSTRG.9635	9574	874	76	10411	462	126	9685	981	44
MSTRG.9636	554	43598	0	806	50483	0	883	50957	0
MSTRG.9637	1397	3011	1910	2493	1699	2232	805	2401	1595
MSTRG.9638	6855	8509	0	7342	8557	0	3249	10564	0
MSTRG.9639	913	313	211	293	72	313	453	91	266
MSTRG.964	37	5	61	52	352	50	24	193	25
MSTRG.9640	4074	177	755	14671	7	2113	6219	10	794
MSTRG.9641	19	2	3089	11	1	2711	25	8	1790
MSTRG.9642	283	73	404	130	2619	670	0	103	152
MSTRG.9643	2649	2925	183	2085	4109	509	899	4044	215
MSTRG.9644	0	200	3102	0	255	4140	0	655	2456
MSTRG.9645	278	1561	159	649	1929	1069	90	2329	120
MSTRG.9646	3800	190	1608	3136	0	3378	2011	121	443
MSTRG.9647	427	4	896	207	2	616	190	46	6357
MSTRG.9648	10230	17	0	10697	86	0	7194	66	0
MSTRG.9649	42	0	371	15	0	556	21	0	208
MSTRG.965	2164	2612	334	2209	4156	102	358	1104	250
MSTRG.9650	0	2801	125	0	1853	185	0	2723	718
MSTRG.9651	1150	10	0	832	26	0	756	93	0
MSTRG.9652	43	304	7	21	91	121	11	456	0
MSTRG.9653	47523	240	0	14609	151	0	45770	326	0
MSTRG.9654	10813	4349	105	4925	1441	144	11990	4744	49
MSTRG.9655	0	5466	1028	0	2840	896	0	6332	6132
MSTRG.9656	11	733	1429	67	547	1059	6	734	11590
MSTRG.9657	23	6818	47	1611	2192	111	92	6748	25
MSTRG.9658	0	2377	4184	0	947	3805	0	2927	4171
MSTRG.9659	240	390	2130	57	315	1997	158	387	1067
MSTRG.966	4289	1647	2438	4009	3227	7008	4394	1787	1168
MSTRG.9660	206	270	17	181	157	7	109	330	2
MSTRG.9661	115	1218	210	1139	778	491	53	3192	242
MSTRG.9662	231	549	4366	2418	1121	1367	138	494	2797
MSTRG.9663	0	3138	2570	0	5168	2015	0	3471	1606
MSTRG.9664	0	523	1434	0	509	836	0	1319	2387
MSTRG.9665	1771	0	837	2035	0	1099	1246	0	1053
MSTRG.9666	1890	2	127	933	31	75	461	0	135
MSTRG.9667	3670	1	23	3927	2	64	2333	1693	78
MSTRG.9668	231	1794	1008	176	727	2288	160	1245	916
MSTRG.9669	2406	2158	1760	2789	1433	3546	1287	2930	2199
MSTRG.967	2671	1764	1881	5561	1282	2393	606	2308	1420
MSTRG.9670	2672	620	3590	2388	843	4465	1393	666	4126
MSTRG.9671	3172	38	986	3004	18	1533	1738	3	1702
MSTRG.9672	710	706	1719	103	247	2230	316	324	1865
MSTRG.9673	0	1400	119	0	159	441	0	913	152
MSTRG.9674	53	96	3	26	643	5	82	156	4
MSTRG.9675	3226	19	166	3051	61	73	2543	53	235
MSTRG.9676	287	305	335	184	543	531	698	280	255
MSTRG.9677	989	1137	1320	473	358	1753	674	1086	625
MSTRG.9678	1033	64	106	785	5	155	225	104	85
MSTRG.9679	606	631	200	1137	528	169	974	684	486
MSTRG.968	935	842	1857	1549	1759	3825	3973	1401	501
MSTRG.9680	155	1948	4	130	2661	5	181	2883	27
MSTRG.9681	175	5273	44	45	4068	0	46	6335	10
MSTRG.9682	3855	283	25	5370	81	0	595	157	4
MSTRG.9683	14392	183	101	10138	189	7	6664	326	3
MSTRG.9684	1761	0	283	1523	17	84	1129	20	279
MSTRG.9685	2459	186	3940	1455	20	4119	733	183	3691
MSTRG.9686	1188	9125	141	2519	5222	250	217	1916	123
MSTRG.9687	227	1610	29	206	585	13	98	2541	91
MSTRG.9688	1327	361	10	1258	156	12	1058	340	49
MSTRG.9689	92	3662	393	24	2104	781	17	3542	454
MSTRG.969	4782	451	423	870	1513	46	9692	633	16
MSTRG.9690	9739	194	817	9325	210	2400	6988	54	1025
MSTRG.9691	375	5437	3744	248	3074	4575	404	3872	4416
MSTRG.9692	1181	2354	18	429	2281	28	2481	2278	27
MSTRG.9693	4504	38	334	1563	44	236	4873	32	345
MSTRG.9694	0	870	253	0	1107	287	0	1383	132
MSTRG.9695	38	2990	1036	17	3062	824	43	4007	332
MSTRG.9696	60	4	1206	35	15	1002	41	37	506
MSTRG.9697	1786	8	0	2080	23	0	1014	1	0
MSTRG.9698	1143	0	237	892	0	584	830	0	147
MSTRG.9699	104	364	2007	95	471	2059	13	486	2372
MSTRG.97	1269	3309	285	138	3425	185	334	2813	2512
MSTRG.970	4	783	553	42	604	711	8	718	401
MSTRG.9700	6709	11290	332	6041	4989	1004	4785	9314	362
MSTRG.9701	1710	570	330	1914	6935	662	1117	477	259
MSTRG.9702	21	857	396	51	670	271	0	1222	242
MSTRG.9703	10332	2699	1621	8158	3817	5061	2828	2399	872
MSTRG.9704	157	1098	1066	144	1140	667	134	707	688
MSTRG.9705	100	2734	249	286	7428	1032	44	6591	900
MSTRG.9706	2216	4298	0	980	7642	0	1244	6060	0
MSTRG.9707	0	1228	105	0	3839	66	0	850	66
MSTRG.9708	58	7490	425	45	7421	420	74	9796	517
MSTRG.9709	81	447	84	66	1153	167	41	863	58
MSTRG.971	82	31	5020	0	21	3810	0	113	2529
MSTRG.9710	6601	190	209	4459	81	14	4191	361	72
MSTRG.9711	838	467	0	643	512	0	876	665	0
MSTRG.9712	7555	259	13	1921	94	29	7628	270	14
MSTRG.9713	254	1616	31	499	1130	31	124	2239	9
MSTRG.9714	763	1464	0	712	881	0	503	1122	0
MSTRG.9715	2639	1399	0	3498	1312	0	2450	1386	0
MSTRG.9716	1326	251	7425	718	47	3192	1346	189	2279
MSTRG.9717	121464	1342	268	37788	544	182	31103	1276	0
MSTRG.9718	8114	30	0	73062	122	0	6312	29	0
MSTRG.9719	5	377	17	1	205	125	3	398	2
MSTRG.972	161	2370	1924	12	3696	3969	7	3437	639
MSTRG.9720	11	406	108	56	624	234	48	1317	111
MSTRG.9721	6	836	1513	12	473	2729	0	878	1280
MSTRG.9722	1	557	0	1	457	0	1	528	0
MSTRG.9723	2633	2217	0	2595	1584	0	717	983	0
MSTRG.9724	6329	0	844	6535	0	1404	1516	0	1083
MSTRG.9725	4623	109	10	5061	36	22	1351	106	14
MSTRG.9726	4611	43	411	4667	24	113	1237	14	639
MSTRG.9727	5732	0	192	6050	0	142	1368	0	146
MSTRG.9728	438	565	95	199	1671	19	581	1403	101
MSTRG.9729	1769	0	108	2298	0	82	281	0	194
MSTRG.973	5341	193	101	4619	224	221	3181	129	22
MSTRG.9730	172	1205	469	2	3968	460	68	4217	392
MSTRG.9731	0	3050	51	0	2234	158	0	2217	42
MSTRG.9732	4847	9706	33	3773	3919	124	3466	4718	0
MSTRG.9733	3076	4	293	2079	2	226	1793	3	406
MSTRG.9734	194	121	253	278	22	358	318	147	179
MSTRG.9735	2037	2584	8370	902	3588	3391	687	3913	5674
MSTRG.9736	205	296	82	19	65	35	99	55	37
MSTRG.9737	20	2771	7373	61	2276	921	96	2666	759
MSTRG.9738	63	56	1099	3	47	14891	121	57	956
MSTRG.9739	1279	3	680	651	17	1692	525	141	757
MSTRG.974	1424	750	135	2841	209	201	1853	730	260
MSTRG.9740	102	0	16	109	0	12	113	0	28
MSTRG.9741	27	30	442	5	109	670	31	102	330
MSTRG.9742	851	22	261	842	78	571	523	49	518
MSTRG.9743	1231	637	5029	402	86	6747	799	666	3804
MSTRG.9744	1791	3	166	1482	16	86	1205	6	1065
MSTRG.9745	1244	304	4	581	29	48	457	277	9
MSTRG.9746	193	160	600	184	73	419	168	121	4418
MSTRG.9747	12	10190	368	13	5498	205	58	8660	2703
MSTRG.9748	1389	139	1532	3653	224	1068	988	391	11940
MSTRG.9749	1524	0	416	1412	78	781	662	99	420
MSTRG.975	3570	1574	358	5211	1478	342	1711	1622	290
MSTRG.9750	44	29	3401	28	4	4445	18	15	2339
MSTRG.9751	1166	1699	2733	862	655	2900	1067	1230	2189
MSTRG.9752	3864	3535	1368	3032	3124	1016	2448	2444	950
MSTRG.9753	388	4961	11272	307	3634	8399	312	4774	5087
MSTRG.9754	548	395	2424	544	42	6063	122	479	1001
MSTRG.9755	27	69	63	28	22	445	2	97	51
MSTRG.9756	55	1	162	59	147	256	94	29	332
MSTRG.9757	0	81	4459	16	134	2418	0	91	2959
MSTRG.9758	431	0	15	378	0	9	236	0	22
MSTRG.9759	514	2067	35	162	2009	13	230	2557	25
MSTRG.976	1947	190	1546	2036	232	975	1443	40	1321
MSTRG.9760	3317	624	8063	4715	1734	12801	1906	357	6280
MSTRG.9761	1854	274	275	1089	572	581	1363	298	46
MSTRG.9762	2161	620	57	1380	2183	133	1598	1023	88
MSTRG.9763	2914	3980	17	1582	3062	203	2813	3769	27
MSTRG.9764	1544	566	28	583	1873	39	49	764	123
MSTRG.9765	94	397	229	170	407	126	5	107	148
MSTRG.9766	31	2886	1013	62	3617	277	3	2733	1355
MSTRG.9767	42	132	161	21	660	349	14	197	336
MSTRG.9768	29219	1266	2295	20766	812	3321	5178	278	2231
MSTRG.9769	5233	1803	1486	2817	1097	8142	127	454	1115
MSTRG.977	6135	1281	2675	3176	866	2586	7621	1025	3921
MSTRG.9770	13340	0	94	10303	0	948	523	0	189
MSTRG.9771	43850	387	10	36350	1254	4	44028	403	448
MSTRG.9772	194	489	556	273	380	450	511	90	962
MSTRG.9773	44	0	135	141	0	400	88	0	606
MSTRG.9774	10301	7	52	6938	139	45	8871	10	38
MSTRG.9775	2216	0	2085	1277	0	2655	378	0	1975
MSTRG.9776	4764	108	502	4300	176	1013	1877	117	722
MSTRG.9777	5362	160	2253	5387	404	5152	3903	35	1412
MSTRG.9778	5	2901	489	13	1948	527	5	777	2235
MSTRG.9779	79	5260	966	125	3563	908	116	1054	728
MSTRG.978	570	1944	953	871	1120	1086	987	2296	575
MSTRG.9780	131	34	474	351	143	443	299	88	194
MSTRG.9781	799	5100	193	929	4727	15	560	6313	48
MSTRG.9782	8402	5042	0	5307	4664	0	1413	3058	0
MSTRG.9783	3514	1	0	5496	1	0	1884	0	0
MSTRG.9784	3040	5	113	2246	891	300	587	4	58
MSTRG.9785	4048	310	3884	2856	182	8593	3351	424	3780
MSTRG.9786	439	4828	6719	166	448	2527	744	3168	4476
MSTRG.9787	3964	2926	8383	12950	1711	12009	2693	2960	5908
MSTRG.9788	503	2081	107	493	633	122	381	3269	259
MSTRG.9789	95	517	68	16	523	159	66	1958	151
MSTRG.979	3	216	600	32	189	1471	18	192	801
MSTRG.9790	1764	186	9493	1942	126	8191	941	228	8924
MSTRG.9791	1546	912	1216	985	902	1079	1575	804	3281
MSTRG.9792	27	1676	117	39	2789	38	21	2256	108
MSTRG.9793	2439	4973	937	1667	5265	1080	972	6237	1122
MSTRG.9794	425	1415	1089	823	1678	974	462	2551	812
MSTRG.9795	583	2629	354	761	2566	327	462	2574	357
MSTRG.9796	17	83	1095	20	10	2183	35	145	1575
MSTRG.9797	1061	1411	5669	489	657	5433	255	548	2466
MSTRG.9798	441	5	573	202	4	786	218	2	738
MSTRG.9799	384	208	132	160	73	94	94	175	40
MSTRG.98	3640	4717	1084	488	5826	1420	2099	5073	1240
MSTRG.980	2099	13	745	1671	5	668	2630	41	285
MSTRG.9800	42	1485	141	51	1903	86	77	748	282
MSTRG.9801	305	95	735	133	152	195	199	80	180
MSTRG.9802	2975	288	235	3534	200	221	2722	620	418
MSTRG.9803	15	21	2344	9	7	3477	30	2	1056
MSTRG.9804	15	330	1698	8	89	49	18	220	740
MSTRG.9805	1594	7	9636	395	244	9586	646	0	10344
MSTRG.9806	64	4766	565	48	3726	2066	2	3892	654
MSTRG.9807	939	258	0	747	427	0	499	409	0
MSTRG.9808	3361	437	0	6526	1383	0	1716	591	0
MSTRG.9809	7965	1236	416	4622	1596	2	5176	1794	392
MSTRG.981	16325	9022	2527	9654	11159	1525	6119	13408	2186
MSTRG.9810	15858	3418	27	12469	5751	327	10766	6022	97
MSTRG.9811	244	735	1055	9	134	0	8	1786	0
MSTRG.9812	950	379	0	1537	102	0	304	388	0
MSTRG.9813	49	497	15	54	227	2	4	357	0
MSTRG.9814	3208	266	0	4718	356	0	2317	202	0
MSTRG.9815	520	711	440	209	661	525	326	571	2202
MSTRG.9816	2173	1392	923	2124	879	4193	1936	991	1229
MSTRG.9817	255	0	69	2	0	807	95	0	559
MSTRG.9818	4	499	1306	2	1124	2022	50	221	1448
MSTRG.9819	0	1471	151	0	1684	5384	0	2995	322
MSTRG.982	296	926	1597	268	1650	1674	252	684	1157
MSTRG.9820	0	562	12239	32	574	13462	0	440	5961
MSTRG.9821	33	418	1286	68	469	1190	24	382	1336
MSTRG.9822	2823	671	927	1827	312	592	1699	296	917
MSTRG.9823	6	2943	23	25	7169	7	10	1235	0
MSTRG.9824	318	1331	4486	217	1433	7975	281	985	3469
MSTRG.9825	70	248	1	40	537	0	60	687	0
MSTRG.9826	4515	0	21	1924	0	10	3818	0	4
MSTRG.9827	7276	129	108	3531	135	144	5369	58	1221
MSTRG.9828	711	506	583	383	225	431	644	520	4573
MSTRG.9829	5943	0	469	2549	0	271	3335	0	3183
MSTRG.983	258	1531	1314	511	1253	1512	455	1046	774
MSTRG.9830	2747	0	1284	1741	0	859	2196	0	10328
MSTRG.9831	484	216	506	347	2	1369	456	170	1018
